Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-07-09 20:45:00,2018-07-09 21:00:00,0.40138,0.015972027972027972,0.05349,0.416061574
2018-07-09 21:00:00,2018-07-09 21:15:00,0.40152,0.006689976689976691,0.05194,0.40806039
2018-07-09 21:15:00,2018-07-09 21:30:00,0.40431999999999996,0.0066405594405594395,0.05194,0.40806039
2018-07-09 21:30:00,2018-07-09 21:45:00,0.40656,0.0047002331002331,0.05194,0.40806039
2018-07-09 21:45:00,2018-07-09 22:00:00,0.41006000000000004,0.0009529137529137527,0.05194,0.40806039
2018-07-09 22:00:00,2018-07-09 22:15:00,0.41412,0.0,0.05259,0.416061574
2018-07-09 22:15:00,2018-07-09 22:30:00,0.4172,0.0,0.05259,0.416061574
2018-07-09 22:30:00,2018-07-09 22:45:00,0.41944,0.0,0.05259,0.416061574
2018-07-09 22:45:00,2018-07-09 23:00:00,0.42014,0.0,0.05259,0.416061574
2018-07-09 23:00:00,2018-07-09 23:15:00,0.4179,0.0,0.04937,0.955588235
2018-07-09 23:15:00,2018-07-09 23:30:00,0.41048,0.0,0.04937,0.955588235
2018-07-09 23:30:00,2018-07-09 23:45:00,0.39858000000000005,0.0,0.04937,0.955588235
2018-07-09 23:45:00,2018-07-10 00:00:00,0.38542,0.0,0.04937,0.955588235
